folio,leaf_num,tombId,folio_url,tomb_text,folio_text
m33.128v,128v,m33,http://ica.themorgan.org/icaimages/3/m33.128v.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 128v,Innocents: Massacre -- Man extends hands toward mother/ veiled/ kneeling on one knee/ hands extended toward man/ raising sword in left hand to strike nude infant that he holds by right arm/In background is Herod/ wearing hat/ seated on throne beneath canopy/ with scepter in right hand and left hand raised/ Scene in room with portal/In illusionistic border are thistles/ moth/ and bird/
m33.135v,135v,m33,http://ica.themorgan.org/icaimages/3/m33.135v.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 135v,Virgin Mary and Christ Child -- Abbot/ nimbed/ tonsured/ holds crozier in crook of right arm and raises left hand/ He stands beside Virgin Mary/ nimbed/ holding her exposed right breast/ which emits milk/ In her left hand she holds nude Christ Child/ with hands raised/ Scene in room with canopy and open window/
m33.138r,138r,m33,http://ica.themorgan.org/icaimages/3/m33.138r.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 138r,Virgin Mary and Christ Child: Type/ Suckling -- Virgin Mary/ nimbed/ veiled/ is suckling Christ Child/ rays as nimbus/ Scene in room with curtain and two windows open onto landscape setting/
m33.143v,143v,m33,http://ica.themorgan.org/icaimages/3/m33.143v.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 143v,Virgin Mary and Christ Child: Apocalyptic Woman -- Virgin Mary/ nimbed/ veiled/ holds with both hands nude Christ Child/ rays as nimbus/ She emits rays/ stands upon crescent moon/and is surrounded by clouds/
m33.150v,150v,m33,http://ica.themorgan.org/icaimages/3/m33.150v.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 150v,David: in Prayer -- David/ kneeling on one knee/ with crown around right arm and raises hands toward angel/ holding three arrows in left hand/ On ground is harp-shaped sack and scepter/ Scene in landscape setting with bridge and buildings in background/In illusionistic border are three groups of three arrows and flowers/ including thistles and violas/
m33.151r,151r,m33,http://ica.themorgan.org/icaimages/3/m33.151r.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 151r,David: beheading Goliath -- David raises sword in right hand and touches with left hand head of Goliath/ fallen on ground/ with right hand raised/ supporting himself with left hand/ Scene in decorated initial D/In illusionistic border are two groups of three arrows/ a crown/ scepter/ harp/ and flowers/ including roses/
m33.180v,180v,m33,http://ica.themorgan.org/icaimages/3/m33.180v.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 180v,Christ: Miracle of raising Lazarus -- Woman/ wearing headdress/ and man/ wearing hat/ stand behind man/ wearing hat/ extending hand toward Lazarus/ nude/ partially draped/ standing in grave with joined hands raised/ He looks toward Christ/ rays as nimbus/ with right hand raised in blessing and left hand extended/Scene in walled yard in front of church and open portal/In illusionistic border are skull/ bones/ fly/ and flowers/ including violas and thistles/
m33.181r,181r,m33,http://ica.themorgan.org/icaimages/3/m33.181r.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 181r,Personification: Death -- Skeleton/ as half figure/ holds arrow in raised right hand and mirror from chain in left hand/ Figure in decorated inital D/In illusionistic border are skull and flowers/ including violas and thistles/
m33.248v,248v,m33,http://ica.themorgan.org/icaimages/3/m33.248v.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 248v,Martin of Tours: dividing Cloak -- Man/ with crutch under right arm/ raises left hand toward Martin of Tours/ nimbed/ wearing hat/ astride horse/ holding in left hand sword with which he divides cloak/ Scene in landscape setting with buildings in background/
m33.249v,249v,m33,http://ica.themorgan.org/icaimages/3/m33.249v.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 249v,Nicholas of Myra: Scene/ Three Youths rescued from Barrel -- Three nude youths/ tonsured/ two with joined hands raised/ stand in barrel and look toward Nicholas of Myra/ nimbed/ wearing bishop's miter/ making gesture of blessing with right hand and holding crozier in left hand/ Scene in room with curtain and two windows open onto landscape setting/
m33.250v,250v,m33,http://ica.themorgan.org/icaimages/3/m33.250v.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 250v,Anthony Abbot/ nimbed/ wearing cap/ sits holding open book on lap and staff in left hand/ He is beside pig in landscape setting with buildings/
m33.251v,251v,m33,http://ica.themorgan.org/icaimages/3/m33.251v.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 251v,Apostle James Major/ nimbed/ wearing hat with pilgrim's shell/ holds staff in right hand and open book in left hand/ Figure stands in landscape setting/
m33.252v,252v,m33,http://ica.themorgan.org/icaimages/3/m33.252v.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 252v,Christopher of Lycia: carrying Christ Child -- Christopher of Lycia/ nimbed/ stands in river/ holding staff in both hands/ On his shoulders is Christ-Child/ rays as nimbus/ raising right hand in blessing and holding cross-surmounted globe in left hand/ On right bank of river is hermit/ extending lantern held in right hand/
m33.253v,253v,m33,http://ica.themorgan.org/icaimages/3/m33.253v.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 253v,Adrian of Nicomedia/ nimbed/ wearing hat/ holds sword in right hand and book in left hand/ Beside him is lion/ seated on ground/ Figure in landscape setting with buildings in background/
m33.255r,255r,m33,http://ica.themorgan.org/icaimages/3/m33.255r.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 255r,Julian Hospitaler/ nimbed/ wearing hat/ holds open book in right hand and sword in left hand/ He stands upon half figure of man/ wearing hat/ holding staff (?) in right hand/ Scene in landscape setting with buildings in background/
m33.255v,255v,m33,http://ica.themorgan.org/icaimages/3/m33.255v.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 255v,Drogo/ nimbed/ wearing hat/ holds pedum in right hand and leash attached to collar on dog in left hand/ At left is second dog/ seated on ground/ In background is flock/ Figure in landscape setting with buildings/
m33.257r,257r,m33,http://ica.themorgan.org/icaimages/3/m33.257r.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 257r,Rochus of Montpellier/ nimbed/ wearing hat/ raises left hand and extends right hand toward dog/ seated on ground/ At right is angel/ with right hand extended/ Scene in landscape setting/
m33.258r,258r,m33,http://ica.themorgan.org/icaimages/3/m33.258r.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 258r,Catherine of Alexandria/ nimbed and crowned/ holding open book in right hand/ stands upon half figure of Maxentius/ crowned/ Scene in landscape setting/
m33.259r,259r,m33,http://ica.themorgan.org/icaimages/3/m33.259r.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 259r,Margaret of Antioch: Scene/ emerging from Dragon -- Margaret/ nimbed/ with joined hands raised and cross in crook of left arm/ emerges from back of dragon/ drapery hanging out of mouth/ Scene in landscape setting/
m33.260r,260r,m33,http://ica.themorgan.org/icaimages/3/m33.260r.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 260r,Barbara of Nicomedia/ nimbed/ holding palm in right hand and open book in left hand/ sits beside tower with open portal and three windows/ Figure in landscape setting/
m34.038v,038v,m34,http://ica.themorgan.org/icaimages/3/m34.038v.jpg,PsalterNetherlands/ probably Utrecht/ ca/ 1290MS M/34 fol/ 38v,Christ: before Herod Antipas -- Herod Antipas/ wearing crown/ sits on throne with legs crossed/ right hand raised and left hand holding scepter; Christ/ crossed nimbus/ stands facing him/ with hands tied and flanked by two figures in pointed hats/Scene on gold background within frame decorated with architecture and abstract ornament/
m34.039r,039r,m34,http://ica.themorgan.org/icaimages/3/m34.039r.jpg,PsalterNetherlands/ probably Utrecht/ ca/ 1290MS M/34 fol/ 39r,Psalm 027 (Vulg// 026):Adam: Creation -- Christ-Logos/ crossed nimbus/ raising left hand in blessing and holding book in right hand/ stands beside Adam/ nude/ hands raised in prayer/Scene on gold background in decorated initial D/In right margin/ bird/ with raised wings/ perches on end of foliate bar/
m34.062v,062v,m34,http://ica.themorgan.org/icaimages/3/m34.062v.jpg,PsalterNetherlands/ probably Utrecht/ ca/ 1290MS M/34 fol/ 62v,Christ: Flagellation -- Christ/ crossed nimbus/ in long loin cloth/ stands with hands bound to column/ body covered with bleeding wounds/ flanked by two men with scourges raised above heads/Scene on gold background within frame decorated with architecture and abstract ornament/
m34.063r,063r,m34,http://ica.themorgan.org/icaimages/3/m34.063r.jpg,PsalterNetherlands/ probably Utrecht/ ca/ 1290MS M/34 fol/ 63r,Psalm 039 (Vulg// 038):Eve: Creation -- Christ-Logos/ crossed nimbus/ book in right hand/ left hand raised in blessing/ stands beside Eve/ hands clasped/ nude/ issuing from side of Adam reclining/ nude/ left hand to face/Scene on gold background in decorated initial D/In right margin/ dog sits on end of foliate bar/ looking up at initial/
m34.083r,083r,m34,http://ica.themorgan.org/icaimages/3/m34.083r.jpg,PsalterNetherlands/ probably Utrecht/ ca/ 1290MS M/34 fol/ 83r,Psalm 052 (Vulg// 051):Eve: tempted by Serpent -- Eve/ nude/ with apple in right and left hands/ stands beside tree up whose trunk climbs serpent/Scene on gold background in decorated initial Q/In right margin/ bird/ possibly crane/ perches on end of foliate bar/
m34.084v,084v,m34,http://ica.themorgan.org/icaimages/3/m34.084v.jpg,PsalterNetherlands/ probably Utrecht/ ca/ 1290MS M/34 fol/ 84v,Christ: bearing Cross -- Christ/ crossed nimbus/ carrying decorated blue Cross over right shoulder/ glances back toward Virgin Mary/ nimbed/ veiled/ hands raised to arm of Cross; youth behind Christ pushes him with both hands; at right/ man in pointed hat holds three nails in left hand/Scene on gold background within frame decorated with architecture and abstract ornament/
m34.085r,085r,m34,http://ica.themorgan.org/icaimages/3/m34.085r.jpg,PsalterNetherlands/ probably Utrecht/ ca/ 1290MS M/34 fol/ 85r,Psalm 053 (Vulg// 052):Adam and Eve: Fall of Man -- Adam and Eve/ nude/ hold apple in each hand; Adam raises left hand to mouth/Scene on gold background in decorated initial D/In right margin/ bird/ possibly crane/ perches on end of foliate bar/
m34.106v,106v,m34,http://ica.themorgan.org/icaimages/3/m34.106v.jpg,PsalterNetherlands/ probably Utrecht/ ca/ 1290MS M/34 fol/ 106v,Christ: Crucifixion -- Christ/ crossed nimbus/ head bowed/ eyes closed/ bleeding from wounds in hands/ feet/ and side/ is affixed to Cross with three nails/ Breast of Virgin Mary/ scalloped nimbus/ veiled/ is pierced by sword/ Evangelist John/ nimbed/ holds book in left hand and rests chin in right hand/ Sun and moon above Cross/Scene on gold background within frame decorated with architecture and abstract ornament/
m34.107r,107r,m34,http://ica.themorgan.org/icaimages/3/m34.107r.jpg,PsalterNetherlands/ probably Utrecht/ ca/ 1290MS M/34 fol/ 107r,Psalm 069 (Vulg// 068):Adam and Eve: Expulsion -- Angel/ scalloped nimbus/ holds flaming sword in right hand and places left hand on shoulder of Adam/ nude/ standing beside Eve/ nude/ both covering themselves with fig leaves/Scene on gold background in decorated initial S/In right margin bird perches on end of foliate bar/
m34.132v,132v,m34,http://ica.themorgan.org/icaimages/3/m34.132v.jpg,PsalterNetherlands/ probably Utrecht/ ca/ 1290MS M/34 fol/ 132v,Christ: Deposition -- Christ/ crossed nimbus/ is removed from Cross by Virgin Mary/ nimbed/ veiled/ holding his right hand; Evangelist John/ nimbed/ supports left arm still nailed to Cross; and additional figure wrapps draped arms around Christ's torso/Sun and moon in sky/Scene on gold background within frame decorated with architecture and abstract ornament/
